83.149.9.216;[25/July/2018:10:05:03 +0000] GET /presentations/logstash-monitorama-2018/images/kibana-search.png 200 203023
79.83.255.199 [27/July/2018:03:05:13 +0000] GET /favicon.ico 200 3638
50.16.19.13 [27/July/2018:03:05:11 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
46.105.14.53 [27/July/2018:03:05:01 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
178.255.215.71 [27/July/2018:03:05:23 +0000] GET /blog/site/183.html 200 8590
66.249.73.185 [27/July/2018:03:05:03 +0000] GET /files/xmlpresenter/ 200 950
208.93.0.48 [27/July/2018:03:05:00 +0000] GET /?flav=rss20 200 29941
208.91.156.11 [27/July/2018:03:05:46 +0000] GET /files/logstash/logstash-1.3.2-monolithic.jar 404 324
66.249.73.135 [27/July/2018:03:05:03 +0000] GET /blog/tags/firefox?flav=rss20 200 16021
207.241.237.228 [27/July/2018:03:05:32 +0000] GET /blog/geekery/xdotool-2.20100623.html  200 11954
207.241.237.228 [27/July/2018:03:05:15 +0000] GET /blog/tags/glob  200 9171
207.241.237.228 [27/July/2018:03:05:26 +0000] GET /blog/tags/motherboards  200 9368
66.249.73.135 [27/July/2018:03:05:05 +0000] GET /blog/tags/xlib?page=2 200 24410
207.241.237.228 [27/July/2018:03:05:00 +0000] GET /blog/tags/virtualization  200 12416
207.241.237.228 [27/July/2018:03:05:12 +0000] GET /blog/tags/upgrades  200 10732
207.241.237.228 [27/July/2018:03:05:02 +0000] GET /blog/geekery/fedora-9-subversion-1.5.html  200 8877
207.241.237.228 [27/July/2018:03:05:24 +0000] GET /blog/geekery/firewall-reset-for-testing.html  200 10395
207.241.237.228 [27/July/2018:03:05:23 +0000] GET /projects/kioskweb/demo/keyboard.html  200 994
207.241.237.228 [27/July/2018:03:05:20 +0000] GET /blog/geekery/222.html  200 10322
66.249.73.135 [27/July/2018:03:05:24 +0000] GET /blog/geekery/sms-traffic-reports.html 200 9097
207.241.237.228 [27/July/2018:03:05:19 +0000] GET /blog/tags/travel  200 44288
207.241.237.101 [27/July/2018:03:05:44 +0000] GET /blog/tags/release?page=2  200 28250
207.241.237.228 [27/July/2018:03:05:03 +0000] GET /blog/tags/shmoocon  200 16395
46.105.14.53 [27/July/2018:03:05:34 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
207.241.237.228 [27/July/2018:03:05:21 +0000] GET /blog/tags/keyboard  200 11571
108.174.55.234 [27/July/2018:03:05:38 +0000] GET /?flav=rss20 200 29941
185.2.138.125 [27/July/2018:03:05:43 +0000] GET /projects/xdotool/ 200 12292
185.2.138.125 [27/July/2018:03:05:01 +0000] GET /reset.css 200 1015
185.2.138.125 [27/July/2018:03:05:21 +0000] GET /favicon.ico 200 3638
185.2.138.125 [27/July/2018:03:05:26 +0000] GET /style2.css 200 4877
185.2.138.125 [27/July/2018:03:05:04 +0000] GET /images/jordan-80.png 200 6146
185.2.138.125 [27/July/2018:03:05:32 +0000] GET /images/web/2009/banner.png 200 52315
185.2.138.125 [27/July/2018:03:05:36 +0000] GET /favicon.ico 200 3638
80.118.116.26 [27/July/2018:03:05:05 +0000] GET /articles/ppp-over-ssh/ 200 18586
80.118.116.26 [27/July/2018:03:05:40 +0000] GET /reset.css 200 1015
80.118.116.26 [27/July/2018:03:05:01 +0000] GET /style2.css 200 4877
80.118.116.26 [27/July/2018:03:05:26 +0000] GET /favicon.ico 200 3638
80.118.116.26 [27/July/2018:03:05:39 +0000] GET /images/jordan-80.png 200 6146
80.118.116.26 [27/July/2018:03:05:57 +0000] GET /articles/ppp-over-ssh/pppoverssh.png 200 39437
80.118.116.26 [27/July/2018:03:05:11 +0000] GET /images/web/2009/banner.png 200 52315
74.125.19.84 [27/July/2018:03:05:10 +0000] GET /?flav=rss20 200 29941
173.232.105.27 [27/July/2018:03:05:01 +0000] GET /  200 37932
173.232.105.27 [27/July/2018:03:05:27 +0000] GET /articles/ssh-security/  200 16543
66.249.73.135 [27/July/2018:03:05:51 +0000] GET /blog/tags/databases 200 13075
46.105.14.53 [27/July/2018:03:05:23 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
207.241.237.102 [27/July/2018:03:05:18 +0000] GET /blog/geekery/grok-1.20101030.html  200 9659
178.255.215.83 [27/July/2018:03:05:16 +0000] GET /projects/pam_captcha 301 343
178.255.215.83 [27/July/2018:03:05:39 +0000] GET /projects/pam_captcha/ 200 10514
178.255.215.83 [27/July/2018:03:05:38 +0000] GET /projects/pam_captcha 301 343
178.255.215.83 [27/July/2018:03:05:57 +0000] GET /projects/pam_captcha/ 200 10514
68.180.224.225 [27/July/2018:03:05:09 +0000] GET /scripts/xinitrc 200 396
180.76.5.144 [27/July/2018:03:05:05 +0000] GET /blog/tools/week-of-unix-pipe-friendly-tools.html?commentlimit=0 200 9832
107.170.41.69 [27/July/2018:03:05:43 +0000] GET /?flav=atom 200 32352
66.249.73.135 [27/July/2018:03:05:37 +0000] GET /blog/tags/pipe 200 8705
83.222.46.173 [27/July/2018:03:05:30 +0000] GET /presentations/logstash-scale11x/images/logstash.png 200 47731
46.105.14.53 [27/July/2018:03:05:09 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
88.134.8.254 [27/July/2018:03:05:44 +0000] GET /favicon.ico 200 3638
50.16.19.13 [27/July/2018:03:05:11 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
83.105.90.45 [27/July/2018:03:05:44 +0000] GET /projects/xdotool/ 200 12292
83.105.90.45 [27/July/2018:03:05:24 +0000] GET /reset.css 200 1015
83.105.90.45 [27/July/2018:03:05:31 +0000] GET /style2.css 200 4877
83.105.90.45 [27/July/2018:03:05:55 +0000] GET /images/jordan-80.png 200 6146
83.105.90.45 [27/July/2018:03:05:03 +0000] GET /images/web/2009/banner.png 200 52315
83.105.90.45 [27/July/2018:03:05:28 +0000] GET /favicon.ico 200 3638
198.46.149.143 [27/July/2018:03:05:29 +0000] GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 9316
198.46.149.143 [27/July/2018:03:05:12 +0000] GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 10756
66.249.81.91 [27/July/2018:03:05:42 +0000] GET /favicon.ico 200 3638
66.249.73.135 [27/July/2018:03:05:48 +0000] GET /blog/tags/service%20providers 200 13313
66.249.73.135 [27/July/2018:03:05:40 +0000] GET /?flav=rss20 200 29941
27.159.203.227 [27/July/2018:03:05:36 +0000] GET / 200 37932
27.159.203.227 [27/July/2018:03:05:46 +0000] GET /blog/geekery/installing-windows-8-consumer-preview.html 200 8948
46.105.14.53 [27/July/2018:03:05:23 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
69.171.237.10 [27/July/2018:03:05:31 +0000] GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif 404 364
69.171.237.9 [27/July/2018:03:05:24 +0000] GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif 404 364
178.255.215.71 [27/July/2018:03:05:37 +0000] GET /blog/tags/ruby 200 35904
131.253.24.32 [27/July/2018:03:05:06 +0000] GET /blog/geekery/fpm.html 200 11275
131.253.24.32 [27/July/2018:03:05:34 +0000] GET /reset.css 200 1015
131.253.24.32 [27/July/2018:03:05:50 +0000] GET /style2.css 200 4877
86.130.160.107 [27/July/2018:03:05:31 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
86.130.160.107 [27/July/2018:03:05:26 +0000] GET /favicon.ico 200 3638
209.85.238.199 [27/July/2018:03:05:37 +0000] GET /blog/tags/firefox?flav=rss20 200 16021
207.241.237.223 [27/July/2018:03:05:44 +0000] GET /blog/articles/week-of-unix-tools/day-1-sed.html  200 16563
66.249.73.135 [27/July/2018:03:05:39 +0000] GET /?flav=atom 200 32352
180.153.236.122 [27/July/2018:03:05:37 +0000] GET /articles/ssh-security/ 200 16543
207.241.237.225 [27/July/2018:03:05:32 +0000] GET /blog/articles/week-of-unix-tools/main.html  200 9313
41.99.29.14 [27/July/2018:03:05:22 +0000] GET /images/googledotcom.png 200 65748
74.125.19.82 [27/July/2018:03:05:05 +0000] GET /?flav=rss20 200 29941
46.105.14.53 [27/July/2018:03:05:40 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
66.249.73.135 [27/July/2018:03:05:48 +0000] GET /blog/articles/week-of-unix-tools/day-4-data-sources.html 200 13042
84.60.79.43 [27/July/2018:03:05:37 +0000] GET /blog/geekery/shebang-fix.html 200 9438
84.60.79.43 [27/July/2018:03:05:19 +0000] GET /reset.css 200 1015
84.60.79.43 [27/July/2018:03:05:40 +0000] GET /style2.css 200 4877
84.60.79.43 [27/July/2018:03:05:54 +0000] GET /images/jordan-80.png 200 6146
84.60.79.43 [27/July/2018:03:05:34 +0000] GET /images/web/2009/banner.png 200 52315
84.60.79.43 [27/July/2018:03:05:50 +0000] GET /favicon.ico 200 3638
98.202.182.168 [27/July/2018:03:05:14 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
66.249.73.135 [27/July/2018:03:05:56 +0000] GET /blog/tags/ewmh 200 10282
71.191.158.163 [27/July/2018:03:05:03 +0000] GET /projects/xdotool/ 200 12292
71.191.158.163 [27/July/2018:03:05:39 +0000] GET /reset.css 200 1015
71.191.158.163 [27/July/2018:03:05:44 +0000] GET /style2.css 200 4877
71.191.158.163 [27/July/2018:03:05:49 +0000] GET /images/jordan-80.png 200 6146
54.219.33.174 [27/July/2018:03:05:08 +0000] GET /?flav=atom 200 32352
71.191.158.163 [27/July/2018:03:05:18 +0000] GET /images/web/2009/banner.png 200 52315
71.191.158.163 [27/July/2018:03:05:30 +0000] GET /favicon.ico 200 3638
180.76.6.150 [27/July/2018:03:05:43 +0000] GET /blog/articles/week-of-unix-tools/day-5-xargs.html 200 12571
207.241.237.227 [27/July/2018:04:05:00 +0000] GET /blog/articles/week-of-unix-tools/day-3-awk.html  200 15457
37.137.150.253 [27/July/2018:04:05:58 +0000] GET /images/googledotcom.png 200 65748
46.105.14.53 [27/July/2018:04:05:27 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
108.170.215.93 [27/July/2018:04:05:22 +0000] GET / 200 37932
108.170.215.93 [27/July/2018:04:05:07 +0000] GET /reset.css 200 1015
108.170.215.93 [27/July/2018:04:05:09 +0000] GET /style2.css 200 4877
108.170.215.93 [27/July/2018:04:05:37 +0000] GET /images/jordan-80.png 200 6146
50.16.19.13 [27/July/2018:04:05:25 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
208.91.156.11 [27/July/2018:04:05:42 +0000] GET /files/logstash/logstash-1.3.2-monolithic.jar 404 324
207.241.237.223 [27/July/2018:04:05:02 +0000] GET /blog/articles/week-of-unix-tools/day-5-xargs.html  200 12571
84.75.200.115 [27/July/2018:04:05:07 +0000] GET /articles/ppp-over-ssh/ 200 18586
84.75.200.115 [27/July/2018:04:05:15 +0000] GET /reset.css 200 1015
84.75.200.115 [27/July/2018:04:05:12 +0000] GET /style2.css 200 4877
84.75.200.115 [27/July/2018:04:05:18 +0000] GET /favicon.ico 200 3638
84.75.200.115 [27/July/2018:04:05:39 +0000] GET /images/jordan-80.png 200 6146
84.75.200.115 [27/July/2018:04:05:29 +0000] GET /articles/ppp-over-ssh/pppoverssh.png 200 39437
84.75.200.115 [27/July/2018:04:05:06 +0000] GET /images/web/2009/banner.png 200 52315
46.105.14.53 [27/July/2018:04:05:27 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
78.157.154.210 [27/July/2018:04:05:35 +0000] GET /files/xdotool/docs/ 200 1328
78.157.154.210 [27/July/2018:04:05:29 +0000] GET /icons/blank.gif 200 148
78.157.154.210 [27/July/2018:04:05:15 +0000] GET /icons/back.gif 200 216
78.157.154.210 [27/July/2018:04:05:59 +0000] GET /icons/folder.gif 200 225
78.157.154.210 [27/July/2018:04:05:20 +0000] GET /favicon.ico 200 3638
78.157.154.210 [27/July/2018:04:05:33 +0000] GET /files/xdotool/docs/html/ 200 3870
78.157.154.210 [27/July/2018:04:05:18 +0000] GET /files/xdotool/docs/html/tabs.css 200 1844
78.157.154.210 [27/July/2018:04:05:45 +0000] GET /files/xdotool/docs/html/search/search.css 200 3843
78.157.154.210 [27/July/2018:04:05:11 +0000] GET /files/xdotool/docs/html/search/search.js 200 21330
78.157.154.210 [27/July/2018:04:05:04 +0000] GET /files/xdotool/docs/html/doxygen.css 200 7911
78.157.154.210 [27/July/2018:04:05:57 +0000] GET /files/xdotool/docs/html/search/search.png 200 527
78.157.154.210 [27/July/2018:04:05:34 +0000] GET /files/xdotool/docs/html/search/close.png 200 273
78.157.154.210 [27/July/2018:04:05:58 +0000] GET /files/xdotool/docs/html/doxygen.png 200 1281
78.157.154.210 [27/July/2018:04:05:38 +0000] GET /files/xdotool/docs/html/tab_b.gif 200 35
78.157.154.210 [27/July/2018:04:05:39 +0000] GET /files/xdotool/docs/html/tab_r.gif 200 2585
78.157.154.210 [27/July/2018:04:05:10 +0000] GET /files/xdotool/docs/html/tab_l.gif 200 706
78.157.154.210 [27/July/2018:04:05:42 +0000] GET /files/xdotool/docs/html/xdo_8h.html 200 145776
178.255.215.83 [27/July/2018:04:05:36 +0000] GET /blog/2007/Jan/27 200 12493
178.255.215.83 [27/July/2018:04:05:20 +0000] GET /blog/2007/July/27 200 8913
66.249.73.135 [27/July/2018:04:05:28 +0000] GET /blog/tags/pam_captcha 200 14868
207.241.237.101 [27/July/2018:04:05:16 +0000] GET /blog/articles/week-of-unix-tools/day-2-cut-and-paste.html  200 13312
157.55.32.109 [27/July/2018:04:05:23 +0000] GET /blog/2006/Dec/19 200 10547
66.249.73.135 [27/July/2018:04:05:55 +0000] GET / 200 37932
69.160.56.236 [27/July/2018:04:05:21 +0000] GET /blog/rants/forbes-dot-com-sucks.html 200 9482
69.160.56.236 [27/July/2018:04:05:53 +0000] GET /blog/rants/forbes-dot-com-sucks.html 200 9482
209.85.238.199 [27/July/2018:04:05:08 +0000] GET /?flav=atom 200 32352
46.105.14.53 [27/July/2018:04:05:55 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
86.130.160.107 [27/July/2018:04:05:42 +0000] GET /projects/xdotool/ 200 12292
86.130.160.107 [27/July/2018:04:05:24 +0000] GET /reset.css 200 1015
86.130.160.107 [27/July/2018:04:05:39 +0000] GET /style2.css 200 4877
86.130.160.107 [27/July/2018:04:05:05 +0000] GET /images/jordan-80.png 200 6146
86.130.160.107 [27/July/2018:04:05:33 +0000] GET /images/web/2009/banner.png 200 52315
209.85.238.199 [27/July/2018:04:05:24 +0000] GET /?flav=rss20 200 29941
66.249.73.135 [27/July/2018:04:05:29 +0000] GET /blog/geekery/python-cgrok-bindings-2.html 200 8750
74.125.40.21 [27/July/2018:04:05:52 +0000] GET /?flav=rss20 200 29941
114.69.226.80 [27/July/2018:04:05:04 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
114.69.226.80 [27/July/2018:04:05:45 +0000] GET /reset.css 200 1015
114.69.226.80 [27/July/2018:04:05:28 +0000] GET /style2.css 200 4877
114.69.226.80 [27/July/2018:04:05:48 +0000] GET /images/jordan-80.png 200 6146
114.69.226.80 [27/July/2018:04:05:02 +0000] GET /images/web/2009/banner.png 200 52315
114.69.226.80 [27/July/2018:04:05:29 +0000] GET /favicon.ico 200 3638
200.50.183.132 [27/July/2018:04:05:41 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
95.234.214.194 [27/July/2018:04:05:40 +0000] GET /images/googledotcom.png 200 65748
46.28.105.80 [27/July/2018:04:05:46 +0000] GET /wordpress/wp-admin/ 404 299
86.130.160.107 [27/July/2018:04:05:57 +0000] GET /projects/xdotool 301 339
86.130.160.107 [27/July/2018:04:05:16 +0000] GET /projects/xdotool/ 200 12292
180.76.5.74 [27/July/2018:04:05:59 +0000] GET /blog/tools/week-of-unix-pipe-friendly-tools.html 200 9832
96.127.213.6 [27/July/2018:04:05:53 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
96.127.213.6 [27/July/2018:04:05:06 +0000] GET /favicon.ico 200 3638
187.60.96.7 [27/July/2018:04:05:55 +0000] GET /  200 37932
187.60.96.7 [27/July/2018:04:05:27 +0000] GET /blog/geekery/installing-windows-8-consumer-preview.html  200 8948
209.85.238.199 [27/July/2018:04:05:22 +0000] GET /test.xml 200 1370
46.105.14.53 [27/July/2018:04:05:55 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
66.249.73.135 [27/July/2018:04:05:20 +0000] GET /blog/tags/flex 200 9008
198.148.112.117 [27/July/2018:04:05:51 +0000] GET /presentations/logstash-1/ 200 53270
198.148.112.117 [27/July/2018:04:05:11 +0000] GET /presentations/logstash-1/ 200 53270
62.245.76.5 [27/July/2018:04:05:24 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
62.245.76.5 [27/July/2018:04:05:50 +0000] GET /favicon.ico 200 3638
50.16.19.13 [27/July/2018:04:05:22 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
46.105.14.53 [27/July/2018:04:05:55 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
91.236.75.25 [27/July/2018:04:05:17 +0000] GET / 200 37932
82.38.225.83 [27/July/2018:04:05:54 +0000] GET /images/pimp.png 200 103044
199.102.67.16 [27/July/2018:04:05:27 +0000] GET /blog/wp-admin/ 404 7861
107.170.40.200 [27/July/2018:04:05:11 +0000] GET /?flav=atom 200 32352
46.120.130.221 [27/July/2018:04:05:47 +0000] GET /favicon.ico 200 3638
68.180.224.225 [27/July/2018:04:05:22 +0000] GET /blog/productivity/pyblosxom-plugins-1.3-out-finally.html 200 8835
178.137.95.70 [27/July/2018:04:05:40 +0000] GET /blog/geekery/jquery-formfill-v1.html 200 10279
66.249.73.135 [27/July/2018:04:05:28 +0000] GET /blog/geekery/xdotool-2.20100818.html 200 11417
54.219.246.6 [27/July/2018:04:05:15 +0000] GET /?flav=rss20 200 29941
46.105.14.53 [27/July/2018:04:05:25 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
66.249.73.135 [27/July/2018:04:05:35 +0000] GET /blog/tags/kyocera 200 10475
99.158.0.150 [27/July/2018:04:05:26 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
99.158.0.150 [27/July/2018:04:05:27 +0000] GET /reset.css 200 1015
99.158.0.150 [27/July/2018:04:05:00 +0000] GET /style2.css 200 4877
99.158.0.150 [27/July/2018:04:05:37 +0000] GET /images/jordan-80.png 200 6146
99.158.0.150 [27/July/2018:04:05:31 +0000] GET /images/web/2009/banner.png 200 52315
99.158.0.150 [27/July/2018:04:05:10 +0000] GET /favicon.ico 200 3638
195.242.218.133 [27/July/2018:04:05:56 +0000] GET /blog/geekery/ssl-latency.html 200 17147
195.242.218.133 [27/July/2018:04:05:25 +0000] GET /blog/geekery/ssl-latency.html 200 17147
195.242.218.133 [27/July/2018:04:05:00 +0000] GET /blog/geekery/ssl-latency.html 200 17147
180.235.148.243 [27/July/2018:04:05:10 +0000] GET /images/googledotcom.png 200 65748
79.116.60.76 [27/July/2018:04:05:40 +0000] GET /images/logstash_OSCON.pdf  200 1693678
78.73.74.252 [27/July/2018:04:05:09 +0000] GET /images/ec2_m1large_cost.png 200 36159
180.76.6.28 [27/July/2018:04:05:55 +0000] GET /blog/articles/dynamic-dns-with-dhcp/ 200 18848
74.125.40.18 [27/July/2018:04:05:44 +0000] GET /?flav=rss20 200 29941
66.249.73.135 [27/July/2018:04:05:08 +0000] GET /blog/tags/embedding 200 10130
83.253.123.163 [27/July/2018:04:05:57 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
46.105.14.53 [27/July/2018:04:05:55 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
209.17.114.78 [27/July/2018:04:05:38 +0000] GET /presentations/logstash-1/file/logstash-roadmap/kibana.png 200 56686
195.44.196.178 [27/July/2018:05:05:04 +0000] GET /blog/geekery/ssl-latency.html 200 17147
195.44.196.178 [27/July/2018:05:05:54 +0000] GET /reset.css 200 1015
195.44.196.178 [27/July/2018:05:05:48 +0000] GET /style2.css 200 4877
195.44.196.178 [27/July/2018:05:05:40 +0000] GET /images/jordan-80.png 200 6146
195.44.196.178 [27/July/2018:05:05:09 +0000] GET /images/web/2009/banner.png 200 52315
195.44.196.178 [27/July/2018:05:05:15 +0000] GET /favicon.ico 200 3638
87.219.103.122 [27/July/2018:05:05:37 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
87.219.103.122 [27/July/2018:05:05:22 +0000] GET /favicon.ico 200 3638
95.222.193.200 [27/July/2018:05:05:43 +0000] GET /favicon.ico 200 3638
199.189.248.95 [27/July/2018:05:05:35 +0000] GET /wp-admin/ 404 289
54.242.155.74 [27/July/2018:05:05:32 +0000] GET /presentations/ 200 6217
198.46.149.143 [27/July/2018:05:05:16 +0000] GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 9316
198.46.149.143 [27/July/2018:05:05:40 +0000] GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 10756
81.56.9.191 [27/July/2018:05:05:46 +0000] GET /presentations/puppet-at-loggly/puppet-at-loggly.pdf.html 200 24747
